5734,"sirig, nyirig","gerak ke samping, cara kuda berjalan yg geraknya ke samping"
5735,"sirik, sirik pidik","iri, selalu iri kepada orang lain"
5736,sirilik,benda kecil yg bergerak cepat
5737,"sirindil,  sirintil",menyerang atau mengejar
5738,"siring, pasiringan, nyiringkeun","pinggir, pelosok, kampung yg jauh di pelosok, pedalaman, mengirimkan surat dsb, dari desa  ke desa secara bersambung"
5739,sirit,kemaluan laki-laki
5740,sirit bentileun,tali membuhul krn terputar
5741,sirit teweul,"jalan masuk sarang lebah kecil yg mencuat, gang antara bangunan rumah dgn bangunan di dekatnya yg terpisah"
5742,siriwik,gerak ikan kecil di dlm air
5743,sirlak,bahan utk mengkilapkan kayu perabot rumah tangga
5744,sirna,"hilang, rnusnah, tentram, tenang"
5745,"sirorot, nyirorot","tukik, terbang menukik"
5746,"siru, sisiru",secabik daun pisang atau daun kelapa dipakai sebagai sendok
5747,sirung,tunas
5748,"siruruk, nyiruruk","lindung, teduh, ikut tinggal di rumah orang lain"
5749,"sis, cis",tongkat yg dipegang waktu khotbah sebelum sembahyang jumat
5750,sisidueun,keseduan
5751,sisig,sugi
5752,"sisih, sisihan","pisah,  makanan yg dipisahkan utk seseorang"
5753,"sisikudi, nyisikudi","ganggu, mengganggu"
5754,"sisil, nyisilan","gigitan memijit,  melepaskan biji kacang, jagung, dsb"
5755,sisip,"habis upaya, sangat kurang, tidak punya"
5756,"sisit, nyisit","sisik, menguliti binatang yg baru disembelih misal kambing, sapi, dsb"
5757,sisiwo,"main-main, seloroh"
5758,sitataru,"ulat besar berduri lunak putih spt berlumur tepung, bakal kupu-kupu shama-rama"
5759,siter,bunyi-bunyian alat petik sb kecapi
5760,sitinggil,bangunan di tengah alun-alun yg lantainya agak tinggi
5761,situ,kolam yg luas dan dalam
5762,"situhiang, situgunung","telaga alam, biasanya di gunung"
5763,siuh,"nama tumbuhan merambat, buah nya sebesar pinang, rasanya asam manis"
5764,siuk,"sauk, ciduk"
5765,siwah,"sakit ingatan, agak gila"
5766,siwalan,"lontar, pohon tal"
5767,siwur,gayung
5768,"soal, sual","perkara, masalah, urusan"
5769,soan,"menghadap, bertandang"
5770,soang,angsa
5771,soba,nama tumbuhan pajawija yg diambi tepung bijinya
5772,"sobat, sosobatan, nyobat, sobat medok","sahabat, bersahabat, sahabat karib"
5773,sobrah,cemara secekak rambu t utk memperbesar konde
5774,"soca, sosoca","mata, permata"
5775,soder,"alat utk materi, selendang utk menari"
5776,"sodor, nyodog, nyodorkeun, sodoran","ulur, anjur, menganjur, mengulurkan/ memberikan dgn tangan mengulur, permainan saling tohok dgn tongkat tumpul sambi! berkuda"
5777,"soeh, soek","sobek, cabik"
5778,soga,bahan pewarna utk batik yg dibuat dr kulit kayu
5779,"sogat, disogat",dipotong sudutnya
5780,sogek,tercungkil atw tertusuk sedikit
5781,"sogok, nyogok","tusuk, cocok, menusuk, mencocok, memberi kpd penjabat utk mendapat imbalan sehubungan dgn jabatannya, menyuap"
5782,sogot,gigit dgn gigi dan bibir depan
5783,soheh,sah
5784,sohor,terkenal
5785,"sok, osok","suka, sering"
5786,sokong,"tunjang, bantu, berkawan"
5787,solasih,selasih
5788,soldah,"soda (bahan kimia utk campuran minumall , kue, dsb)"
5789,"soledat, tisoledat","peleset, terpeleset"
5790,"solegreng, nyolenggreng","cuat, mencuat (keris, pistol , yg tersisip di pinggang)"
5791,"solendang, nyorendang",menyandang
5792,"solengkrah, pasolengkrah","tak beraturan, malang melintang"
5793,solobong,"bulat ranjang berlubang spt tabung, pipa, dsb."
5794,sologoto,terlalu berani
5795,"solokan, susukan",selokan
5796,"solondo, sumolondo","datang, hampir, datang menghadap kpd yg lebih tua dsb."
5797,"solongkrong, nyolongkrong","sikap mcndekat, datang mendekati sambil agak membungkuk"
5798,solor,batang (utk . kuntr) soloyong
5799,soloyong,"sebutan kpd suatu benda maju di dim, di atas air"
5800,"somah, somahan",rakyat jelata
5801,somang,ngarai (jurang yg terjual dan sangat dalam)
5802,someah atw darehdeh,ramah
5803,"sompang, sosompang","bangunan tambahan yg menempel ke bangunan induk utk dapur, gudang , dsb."
5804,sompral,"banyak bual, besar omong"
5805,sonagar,"tabah, tidak pemalu"
5806,sondari,sundari
5807,sondol,"tonjol, sembul"
5808,"sondong, nyondong","di tempat, berada di tempat"
5809,"song, srong, atw sor",kata utk mernberikan
5810,"songek, songhek, atw sontak",pecah atw lepas sisinya sedikit
5811,songko,songkok
5812,songkol,guling-geliat
5813,"songsoeng, nyongsoeng","pergi jauh, berangkat pergi jauh"
5814,songsong,"ruas barnbu berlubang tern bus utk meniup api, semprong lampu"
5815,songsong,kasar (perkataan)
5816,"songsrong, nyongsrong","ingin sekali, hasrat yg kuat, sangat besar keinginan"
5817,sono,"rindu (ingin berjumpa, belum mau berpindah)"
5818,sonten,"sore, petang"
5819,sontog,"bentuk rumah yg hubungannya memanjang, celana yg ujungnya sedikit di bawah lutut"
5820,sontoloyo,"tolol, dungu"
5821,sontrol,gigitan sambil didorong dgn mulut
5822,sopak,"kerat mencengat, potong menceng"
5823,sor,song
5824,sora,suara
5825,"sora, swara",suara
5826,"sorang, nyorang","tempuh, landa,  alami, menempuh, melanda, mengalami"
5827,sorangan,sendiri
5828,sorban,serban
5829,sore,"petang, sore"
5830,"soreang, nyoreang,  sumoreang","toleh, balik, paling, berpaling, melihat ke belakang, perasaan hati selalu ingat kpd yg ditinggalkan"
5831,"soren, nyoren","sandang, gantung, menggantung di pinggang"
5832,"sorendang, solendang",selendang
5833,"sorga, sawarga",syurga
5834,"soro, nyoro","nama ikan sungai tawes tapi agak bulat, ikut makan kepunyaan orang lain"
5835,sorobot,serobot
5836,"sorodot, tisoodot","gelincir, peleset, terpeleset"
5837,"sorog, nyorog","palang pintu kandang, laci meja atau laci lemari, datang utk bermain bersama di tempat yg didatanginya itu"
5838,"sorondoy,",bangunan tambahan pd rumah atau bangunan induknya
5839,sorong,dorong
5840,"sorongot, nyorongot","kata-kata keras krn marah, memarahi atau menjawab dgn suara keras"
5841,"sorosod, nyorosod","gerak turun yg meluncur, meluncur ke bawah melorot"
5842,"sorot, nyorot","pancaran sinar, lampu senter, sinar memancar"
5843,"sorowok, gorowok, sosorowokan","teriak, berteriak-teriak"
5844,sosi,kunci
5845,sosoak,memaki berteriak-teriak
5846,sosog,"pagar penghalang ikan pd lubang buangan air kolam, keranjang tempat babi hutan"
5847,"sosoh,  nyodoh","kulit ari beras dsb, membuang atau memhersihkan (kulit ari beras, jagung, jelai, dsb)"
5848,sosok,pencedok dr bambu dianyam
5849,soson,sungguh-sungguh bekerja
5850,"sosongket, sosongketen","nama serangga kumbang berwarna hijau bercahaya merah ungu mengkiap, lehernya sukata berderik-derik bergesekan, perasaan kesal krn lama menunggu"
5851,"sosoroh, sosoroh pati","minta disuruh-suruh sekedar diberi makan, membaktikan diri biar sampai mati sekalipun"
5852,soteh,kata utk menekankan kpd yg sudah diketahui
5853,sotoh,"atap rumah yg rata, spt rumah di negeri arab"
5854,srek,"kpd sentuhan,atau terasa dihati"
5855,sripanggung,"bintang panggung, primadona"
5856,srog,mendatangi seorang demi seorang atau rumah ke rumah
5857,stagen,"setagi, ikat pinggang perempuan"
5858,"suak, nyuakan","belahan tipis, membelah tipis-tipis (bambu utk dibuat anyaman atau tali)"
5859,suan,anak adik
5860,"suat, nyuat","tusuk cungkil kecil, mengeluarkan duri, nanah dengan menusukkan jarum dan mencungkilkannya, kerajinan wanita membuat hiasan pakaian dng benang berwarna-warni"
5861,"suay, nyuaykeun","sibak, menyibakkan (rambut, rumpun-rumpun padi)"
5862,"subadanan, nyubadanan","penuhi, cukupi, tepati, memenuhi kewajiban"
5863,"subaha, aral subaha","kesal dan sakit hati, berkata-kata menyatakan kekesalan dan sakit hati krn tidak bernasib"
5864,subal,bunga yg disusun pd sanggul
5865,subasita,"tatakrama, sopan santun"
5866,subaya,janji
5867,suda,berkurang
5868,sudagar,saudagar
5869,"sudibja, sudibya",indah dan sakti
5870,sudira,"berani, tabah"
5871,suduk,"tikam, tusuk"
5872,sue,sial
5873,sugal,kata-kata kasar
5874,sugan,barangkali (dgn harapan)
5875,sugema,"puas, menyenangkan hati"
5876,sugih,"kaya, berada, berkecukupan"
5877,sugri,semua orang
5878,sugro,kecil
5879,suhud,"sungguh-sungguh, tekun"
5880,"suhun, nyuhunkeun, kasuhun, sumuhun, suhunan, panuhun","junjung, mohon, terima kasih banyak, iya, bubungan, diharap"
5881,"suit, susuitan, suat-suit","bunyi siul, suit, mengeluarkan bunyi siul berkali-kali"
5882,suja,bagian celana pd selangkangannya yg berbentuk segi tiga
5883,sujana,orang yg luhur budi serta pandai
5884,"sujud, sumujud","bersujud, mengikuti, mengabdikan diri"
5885,"sukingki, sungkingki.",sedih atau susah hati
5886,suksruk,sungkur
5887,suku,"kaki, uang logam 50 sen"
5888,sukur,sykur
5889,"sula, trisula","penusuk, tombak yg bermata tiga"
5890,"sulagrang, nyulngrang","cuat, mencuat"
5891,sulaksana,"baik, tampan"
5892,sulangkar,nama tumbuhan perdu biasa dibuat pagar hidup
5893,sulanjana,tanaman hias berupa perdu bunganya putih
5894,sulaya,"beda, ingkar"
5895,suligi,"seligi, linggis"
5896,sulikat,cungkil
5897,"sulimat, salumbat",selumbat
5898,suluduk,seruduk
5899,suluh,kayu bakar
5900,suluk,"tasawuf, perlambang yg dinyanyikan oteh dalang wayang"
5901,"sulumput, susulumputan","sembunyi, sembunyi-seembunyi"
5902,sulumun,"suruk, selundup"
5903,sulundup,selundup
5904,"sulur, nyuluran","wakil, mewakili"
5905,sulusup,telusup
5906,"suma, kusuma","bunga, kusuma"
5907,sumaah,membanggakan diri
5908,sumanget,semangat
5909,sumangga,"mau,  bersedia"
5910,sumantri,"sangat berguna, meniru-niru orang alim"
5911,sumarsana,nama tanaman bunga
5912,sumarta,hidup senang
5913,sumawona,"apalagi, lebih-lebih"
5914,sumbat,"cukup, memadai"
5915,sumber,"pusat keluarnya, subang"
5916,sumbi,"tongkat pemegang kain pd alat tenun, paku pd kepala ikat pinggang"
5917,sumbrah,"suri asam, keasam-asaman (makanan, minuman)"
5918,sumbul,bakul tertutup
5919,sumeng,"pilek, selesma"
5920,sumindal,lipas tapi kecil
5921,sumirat,"memancar, membersit"
5922,sumitra,sahabat karib
5923,sumpeg,"susah hati, bingung"
5924,sumpel,"sumbat (dr kain , kertas , daun, dsb)"
5925,"sumping, susumping","datang, hiasan yg dipasang pd telinga (utk pengantin, penari pemain wayang orang dsb)"
5926,"sumpung, rumpung",patah ujungnya
5927,"sumput, sulumput",sembunyi-sembunyi
5928,"sun, isun",saya
5929,sundang,bantuan tenaga
5930,"sundara, sundari","tampan, cantik"
5931,sundek,rendah (bila berdiri kepala kena langit langit)
5932,sundel,"sunda, perempuan sundal"
5933,sundep,hama padi
5934,sundul,kena kepala
5935,sundung,alat utk memikul rumput atau kayu bakar
5936,"sundut, nyundut","sulut, bakar (dgn api menyala), menyulut"
5937,"sungai, nyungsi","cari, mencari"
5938,sungapan,tempat mengalirkan air dr sungai atau dr selokan ke sawah dsb
5939,sunge,sumur dangkal
5940,"sungging, nyungging","gambar (dgn bara), menggambar dgn bara tempurung kelapa yg hangus membekas pd bambu atau kayu yg digambarinya"
5941,sungkal,"ungkit, cungkil"
5942,sungkan,"enggan, malas, tdk mau"
5943,sungkawa,"sedih, nestapa"
5944,"sungkelang, nyungkelang","sandang, menyandang."
5945,sungkem,cium lutut atau cium kaki (karena takzim)
5946,sungkereng,"wujud, bukti"
5947,"sungkeret, nyungkeret","batas, kurangi, mernbatasi, mengurangi"
5948,sungkruk,suruk
5949,"sungkun, nyungkun","beri lebih (karena kesal), memberi dgn dilebihkan karena kesal hati"
5950,sunglap,sulap
5951,sungsang,terbalik
5952,"sungsuam, sungsum",sunmsum
5953,sungu,tanduk
5954,sungut,mulut
5955,suni,tersembunyi
5956,suntrung,"dorong, terjang"
5957,sunu,"anak, api"
5958,sunyaruri,tempat yg kosong dan sunyi (di awang-awang)
5959,sup,masuk
5960,supados,supaya
5961,supata,"sumpah, serapah"
5962,supaya,"agar, supaya"
5963,supena,impian
5964,supi,"sufi, ahli tasawuf"
5965,supir,"sopir, pengemudi mobil"
5966,supitan,sempit
5967,sur,menyorongkan kayu api atau sumbu pelita
5968,sura,"bulan syura, berani, dewa"
5969,surabi,serabi (makanan yg dibuat dari tepung beras)
5970,surah,"surat (bagian dari alquran), keterangari mengenai aya t-ayat alquran"
5971,surak,sorak
5972,suralaya,tempat dewa
5973,surapung,"tanda, ciri, pelampung pancing"
5974,surawung,kemangi
5975,"suren, surian","nama pohon yg kayunya bau menusuk, tapi baik utk bahan perkakas rumah tangga"
5976,"suria, surya",matahari
5977,surilam,usapan di mukata dgn tapak kaki (sbg penghinaan)
5978,surili,semacam kera
5979,surilit,peluit
5980,surti,arif
5981,surud,surut
5982,surundeng,serundeng
5983,surung,"dorong, tolak"
5984,surungkuy,maju di dlm lumpur atau dlm semak
5985,suruntul,lari dgn cepat spt akan menyeruduk
5986,surup,"terbenam, pantas serasi, selaras"
5987,surupari,"ular kecil berbisa, yg biasa keluar senja"
5988,suruput,menghirum minuman dsb
5989,surutu,cerutu
5990,suruwuk,benda yg maju di dlm air (ikan dsb)
5991,suryakanta,lensa
5992,susud,lacak
5993,susudi,tempat nasi dan lauk-pauknya dlm hidangan kenduri
5994,susug,"alat utk menangkap ikan di kolam dangkal, berbentuk spt kurungan ayam"
5995,susuh,siput kecil yg lonjong sekali
5996,susuk,"alat utk membulak-balik makanan yg digoreng, selokan"
5997,susur,sugi
5998,susuri,bulu tengkuk (kuda dsb)
5999,susuru,kaktus
6000,"susut, nyusut","sapu, seka, hapus, menghapus"
6001,sut,menyulur atau membakar
6002,sutri,tali dada (pacta kuda dsb)
6003,suuk,kacang tanah
6004,suweng,subang
6005,suwing,sumbing
6006,suwita,"hamba, abdi"
6007,suwuk,banyak makan
6008,suwung,"kosong, lengang"
6009,suyud,setia
6010,ta'dim,hormat taklim
6011,taak,pancing menjadi lurus kalah oleh lenaga ikan (tidak ta an tidak mempan)
6012,tabaruk,mengharap berkat
6013,tabe,tabik
6014,tabeat,tabiat
6015,"tabeuh, tatabeuhan","tabuh, pukul, bunyi-bunyian"
6016,tableg,tablig
6017,tabo,"sabut kelapa muda dan iunak, rasanya manis sepet"
6018,tabong,"tempat air terbuat dr sebatang betung yg telah ditembus buku-bukunya kecuali dipangkalnya, diletakkan miring di ujung bawah diberi lubang bersumbat"
6019,tabuh,pukul
6020,tada teuing,alangkah
6021,"taek, naek","panjat, memanjat, naik"
6022,tagayur,"resah, gelisah"
6023,tagen,"kuat, tahan"
6024,tagiwur,"ribut, kacau"
6025,tagog,sikap
6026,taha-taha,ragu-ragu
6027,tahang,"tong  (tempat air spt ember besar, terbuat dr kayu)"
6028,tahap,tingkat
6029,tahayul,tahyul
6030,taheun,pasang
6031,taheur,pasak
6032,tahta,takhta
6033,tai,tahi
6034,tail,tahil (ukuran berat emas)
6035,tajali,"wahyu, ilham"
6036,tajam,disentri (nama penyakit perut)
6037,"tajem, panajem","mujarab, pemberian kpd dukun agar jampinya mujarab"
6038,tajen,tajin
6039,tajong,tendang
6040,tajug,langgar mesjid kecil di kampung
6041,tajur,kebun buah-buahan
6042,takajar,tanah milik hasil usaha sendiri
6043,taker,"takar, amat, sangat"
6044,taki-taki,siap sedia menjaga kemungkinan bahaya yg akan menimpa
6045,takis,tangkis
6046,takokak,"terung pipit, tekokak"
6047,takol,"pukul, tokok"
6048,takon,tanya
6049,takrah-tokroh,berjalan terbungkuk-bungkuk (karena sudah tua renta)
6050,taktak,bahu
6051,taktrak,bunyi trak yg dikeluarkan dr sentakan ujung lidah pd langit-langit
6052,takul,"pintas, potong"
6053,talaga,"telaga, danau"
6054,talahab,atap dr belahan bambu dijejerkan saling menutup sela-selanya
6055,talajak,kelakuan buruk
6056,talangke,lamban
6057,talangsara,derita
6058,talapakan,"tempat air, pekerjaan peninggalan orang tua"
6059,talapok,kuku kuda
6060,talapung,tentang melambung
6061,talar,hafal luar kepala
6062,talari,"kebiasaan, adat istiadat"
6063,talatah,"pesan, titip kata-kata"
6064,talawengkar,"pecahan tembikar (periuk, genting dsb)"
6065,talawungan,tiang penggerak sarang burung perkutut
6066,talayah,lantar
6067,taledor,lalai
6068,talek,tanyai
6069,talem,"talam, kue talam"
6070,talen,tali (mata uang lama bernilai 25 sen)
6071,talenan,alat utk iris mengiris di dapur
6072,"talengteng, nalengteng",tanya ke sana ke mari
6073,taleot,suling (alat tiup) terbuat dr tanah liat
6074,talete,banyak bertanya sampai kpd hal yg sekecil-kecilnya
6075,taleukeun,telekan
6076,taleus,talas keladi
6077,tali,tali (alat utk mengikat)
6078,talikung,kedua siku rapat dipunggung
6079,"talimbeng, katalimbeng","bingung, kebingungan tak tahu arah ke mana harus pergi"
6080,"talinga, nalingakeun","amati, perhati, memperhatikan kalau-kalau ada yg kurang"
6081,talingeuh,"lengah, kurang tanggap"
6082,talipak,sepak
6083,taliti,teliti
6084,"talkin, talekin",mem baca ayat-ayat alquran yg ditujukan kpd mayat yg baru saja dikubur
6085,talobeh,"tdk cermat, menyimpan sesuatu asal saja"
6086,"talu, tatalu","'pukul, memukul, memukul gamelan permulaan pertunjukan"
6087,talun,kebun bermacam-macam po hon buah-buahan yg berumur panjang
6088,"talung, talungan","mending, masih agak lebih baik"
6089,talungtik,selidik
6090,talutug,"tiang pagar dr kayu, bambu, dsb yg lebih kokoh"
6091,"tama, toma","tamak, serakah"
6092,"tamada, tomada","terus terang dan minta maaf akan kesalahan, kekeliruan , dsb"
6093,tamaha,sesuatu yg disebabkan perbuatan atau kelakuan sendiri
6094,tamas,cuci muka
6095,"tamba, tatamba","obat, berobat"
6096,tambaga,tembaga
6097,"tambakang, terbakang",nama macam ikan air tawar yg lebar dan tajam sirip punggungnya
6098,"tambalang, nambalang","jawaban keras,  menjawab dgn suara keras"
6099,tambalung,tali pengikat penjahat atau pencuri yg tertangkap
6100,tambang,"tali yg dipilin dua atau lebih menjadi satu, barang galian minyak emas, arang batu, dsb"
6101,tambarakan,segala dimakan tdk memperhatikan akibatnya
6102,tambela,peti mayat
6103,tambelar,tdk mau mengurus
6104,tambih,tambah
6105,tambir,cita penyambung kain atau kayu penambah lebar meja
6106,tambleg,"mantap, stabil, serupa"
6107,tamblog,"barang lunak mis lumpur, bubur, semen, dsb yg melekat krn dilemparkan"
6108,"tambru, nambru","onggok, tumpuk, menumpuk"
6109,tambuh,"sia-sia, tak berketentuan"
6110,tambul,"tidak dgn nasi, lauk, dsb"
6111,"tambur, tatamburan","genderang, untaian mercun ukuran sedang"
6112,"tambusu, tamusu",usus halus
6113,"tambut, nambut","pinjam, meminjam, mengutang"
6114,tameng,perisai
6115,tameuh,tameuh ikat pinggang agak lebar terbua t dari kain
6116,tamiang,buluh tamiang
6117,tampa,terima
6118,tampele,nama ikan kecil sejenis sepat tapi bulat
6119,"tamper, namper","endap, mengendap"
6120,"tampeu, nampeu","hadap, menghadap"
6121,tampi,terima
6122,tampian,tepian
6123,tampiling,tampar
6124,tamping,tebing pematang dikikis rumputnya dan sebagian tanahnya sehingga bersih
6125,tampir,nyiru besar (utk menjemur padi dsb)
6126,tamplok,tumpah terbalik
6127,tampol,tetekan beliung
6128,tampolan,"kadang-kadang, ada kalanya"
6129,tampolong,tempolong (tempat ludah yg terbuat dr logam atau tembikar)
6130,tamprak,"buka, telentang"
6131,tan,tidak
6132,tanaga,tenaga
6133,tanceb,tancap
6134,tandak,lagu kawih yg terikat dlm mantera
6135,tandang,tampil
6136,tandasa,aniaya
6137,tande,"tadah, tampung"
6138,"tandes, nandeskeun","tandas, menegaskan"
6139,tando,nama musang yg dapat malayang dr dahan ke dahan
6140,tandur,menanamkan benih padi
6141,taneuh,tanah
6142,"tangar, katangar","tampak, membanggakan diri dgn menampakkan kelebihan kpd orang lain"
6143,"tangara, tanghara","tanda, biasanya dgn bunyi tabuh, canang, sirene, dsb"
6144,tangeh,masih lama jarak waktunya
6145,"tangen, katangen","periksa, ketahuan"
6146,"tangga, tatangga","tangga, undakan, tetangga"
6147,tanggah,tengadah
6148,"tanggap, nanggap","simak, lihat, memanggil atau menyuruh mempertunjukkan kesenian"
6149,tanggay,kuku
6150,tanggel,tanggung
6151,tangger,"tegak, tancap"
6152,tanggeuh,sandar
6153,tanggeung,tinggi ke hilir shg aliran airnya tertahan
6154,"tanggeuy, nanggeuy","tating, menating"
6155,tangginas,"cekatan, tangkas"
6156,tangguh,"tanggoh, tunda, berani"
6157,"tanggung, nanggung","pikul, memikul, kepalang"
6158,tanghi,bangun
6159,"tanghunjar, nanghunjar","telunjur, melunjur"
6160,tangihgul,besar badan tapi tidak bagus bentuknya
6161,tangkal,pohon
6162,tangkar,"tulang rawan kambing, sapi, dsb"
6163,"tangkarak, pengkarak","telentang, menelentang"
6164,tangkay,tangkai
6165,"tangkel, nangkel","lekat, gayut"
6166,tangkep,"tangkap, tangkup (cangkir dgn alas piring)"
6167,tangkes,"cukup, tanggung"
6168,"tangkeup, nangkeup","peluk, memeluk"
6169,tangkil,melinjo
6170,tangkod,lekat di punggung atau pd batang pohon
6171,tangkorek,tengkorak
6172,tangkub,telungkup
6173,tangkulak,tengkulak
6174,tangkurak,"kepala, tulang kepala"
6175,"tangreu, nangreu","sandar, berbaring agak bersandar"
6176,tangsel,ganjal
6177,tangtang,tantang
6178,tangting,pegang (utk mercun)
6179,"tangtu, tangtos",tentu
6180,"tangtung, nangtung","diri, berdiri"
6181,"tanjak, nanjak","daki, mendaki"
6182,"tanjeur, panjeur","tegak, bubung, berdiri tegak"
6183,tanjung,"pohon yg bunganya putih kecil dan harum, jazirah"
6184,tanpadaksa,cacat (bagian-bagian badannya tdk lengkap)
6185,tanpala,jangankan
6186,tansah,"tak putus, selalu"
6187,tanu,"bunglon, tinta"
6188,tanwande,"tentu, pasti"
6189,taoji,tahu yg diolah spt tauco
6190,tapak,"jejak, bekas"
6191,tapakur,tepekur
6192,tapas,sabut
6193,tapel,"lekat, tempel, lapis"
6194,tapi,"tampi, tetapi, namun"
6195,tapis,"cekatan, pandai"
6196,taplak,kain penutup meja
6197,taplok,tempel
6198,tapok,"tutup rumah siput, tempat kerang yg jadi kering"
6199,tapsir,tafsir
6200,"tapuk, napuk","kerumun, mengerumuni"
6201,taput,"terpaut, perbedaan"
6202,tara,tdk pernah
6203,tarabas,"lugu, wajar"
6204,taragal,"langsung, mendatangi langsung"
6205,tarahal,sukar ditempuh krn banyak penghalang
6206,tarajang,serang
6207,taraje,"tangga kecil tinggi yg mudah dibawa-bawa, dipinuah-pindah"
6208,taraju,"neraca, timbangan emas"
6209,taram-taram,agak mengerti
6210,tarampil,terampil
6211,tarang,da hi
6212,tarang baga,bagian bawah perut diatas kemaluan
6213,taranjaog,telanjang
6214,"tarapang, taretes",tempeli
6215,tarapti,"siap, beres"
6216,tarasi,"terasi, balacan"
6217,taratas,rintis
6218,taratay,rembet
6219,tarate,teratai
6220,tarawangsa,alat musik gosok dan petik khas sunda
6221,taraweh,tarawih
6222,tarekah,daya upaya
6223,tarengtong,"jalan, sungai atau tanah yg berbatu besar-besar"
6224,tari,tanya
6225,tarik,"hela, yaring, keras (suara)"
6226,"tarikolot, narikolot","bekas kampung, kampung yg makin mundur keadaanya ditinggalkan sebagian besar penghuninya"
6227,"tarima, tumarima","terima, sabar, menerima apa adanya"
6228,taringgul,berbatu-batu besar shg sukar dilalui
6229,tarjamah,terjemah
6230,"taroh, tarohan","taruh, bertaruh"
6231,tarok,"pecah, belah"
6232,tarompet,terompet
6233,"taropong, toropong","teropong, alat tempat gulungan benang pakaian tenunan, alat utk melihat benda-benda yg jauh"
6234,taros,"tanya, orang terpandang yg banyak diminta pendapat atau nasihatnya"
6235,tartib,tertib
6236,"tarucing, tatanlcingan",teka-teki
6237,tarujun,kelahiran bayi yg kakinya keluar terlebih dahulu
6238,"taruk, naruk","petik, putus, memetik atau memutuskan pucuk dgn kuku"
6239,"tarukata, babakan",kampung yg baru terdiri dr beberapa rumah
6240,tarum,"tarum, indigo"
6241,tarumpah,terompah
6242,taruna,teruna
6243,tarung,"tarung, bertempur, berperang, berkelahi"
6244,tasbe,tasbih
6245,tasdik,nyata
6246,tasik,"telaga, danau"
6247,tasma,kaca mata
6248,"tata, tata krama","beres, aturan sopan santun"
6249,"tatab, tataban","ungkap, lantai dari kayu atau bambu gelondongan"
6250,tatag,lancar dan jelas
6251,tatah,pahat
6252,tatal,serpihan kayu
6253,tatalepa,berpindah-pindah dr seorang kpd orang lain
6254,tatalu,"lagu permulaan dlm gamelan dsb, utk menarik perhatian penonton"
6255,tataman,semut hitam besar gigitannya sangat sakit
6256,tatan-tatan,siap sedia
6257,tatanen,pertanian
6258,tatangga,tetangga
6259,tatar,"lingkungan, daerah, turut, biar"
6260,tatarub,bangunan sementara
6261,tatas,"pangkas, potong"
6262,tatit,kilat
6263,tatu,"luka, cedera"
6264,tauco,makanan terbuat dari kedelai berkuah kental
6265,"taun, naunan","tahun, bertahun-tahun, beberapa tahun"
6266,"taur, naur",bayar kembali
6267,"tawa, tawar",tdk ada rasanya
6268,tawajuh,"restu, tuah"
6269,tawakuf,maaf
6270,tawar,"tawar, ajuan harga"
6271,tawehwoh,orang tua yg sudah habis giginya
6272,tawekal,tawakal
6273,taweuran,cucuran atap
6274,tawil,"panjang, doa panjang umur"
6275,"tawing, nawing","tebing, spt tebing, terjal"
6276,tawis,tanda
6277,"tawu, nawu",ciduk
6278,tawur,"hambur, sebar"
6279,taya,tdk ada
6280,tayoh,sesuai
6281,"tayub, nayuban","minum-minuman keras, pesta menari pergaulan disertai minum-minuman keras"
6282,tayuman,ukiran
6283,tayung,"lindung, payung"
6284,"tayung, tangtayung",lindung
6285,tea,menunjukkan yg sudah dietahui
6286,"teang, neang, neangan","tengok, menengok, mencari"
6287,"teba, neba","sebar, banyak, menghampar"
6288,tebak,tiup
6289,tebeh,"sebelah, arah"
6290,"tebeng, nebeng, tetebeng","tumpang, bonceng, menumpang, ikut kendaraan orang lain, tabir, penghalang"
6291,tebih,jauh
6292,"tebuk, nebuk","kena, mengenai"
6293,"tece, tete, tetecean","injakan dgn ujung jari, tempat utk menginjak yg besarnya kira-kira cukup utk ujung kaki"
6294,tedak,keturunan
6295,"tedun, tedunan","tepat, penuh, memenuhi, menepati janji"
6296,tees,"jadi basah, lembab"
6297,teg,ingatan atau datangnya sangkaan
6298,"tega, tegang pati","sampai hati, mempertaruhkan jiwa, berani mati"
6299,"tegal, tegalan",padang
6300,tegar,"keras (gula), lari cepat"
6301,tegek,makan
6302,"tegel, negel","potong, memotong"
6303,tegep,tampan
6304,teger,"tabah, pancing yg dipasang ditancapkan di pinggir sungai"
6305,teges,jelas
6306,"tegtog, negtog","pantul, memantul shg mengenai sesuatu secara tdk sengaja"
6307,teguh,"kuat, tebak, terka"
6308,teh,"bahan yg diseduh utk minuman, menununjukkan yg sudah diketahui, menekankan, ciri khas dlm bahasa sunda"
6309,tehel,"ubin, jubin"
6310,"teja, teja-teja sukalaksana","cahaya, kata sapaan kpd orang yg baru berjumpa di kesusastraan wayang"
6311,tejeh,terjang
6312,teka-teka,serangga yg sayar kerasnya mengkilap berwarna baur hijau dan merah
6313,"teka,  tinekanan, nekanan","sampai, tercapai, menepati, memenuhi"
6314,"teka, sateka-teka, satekata polah","dapat, sedapat-dapatnya, berusaha sepenuhnya"
6315,teke,jentik di kepala
6316,"tekem, satekem","genggam, ukuran sepanjang genggaman"
6317,"teken, teteken","tekan, tongkat"
6318,"teker, paneker","pantik, pemantik"
6319,tekes,tutup kepala penari topeng
6320,teki,sejenis rumput yg berumbi
